1081.274,0.02913007

1084.91,0.03253707

1087.793,0.03263564

1091.261,0.03603031

1093.924,0.03631969

1097.187,0.03545138

1099.693,0.03544608

1102.706,0.03134683

1106.327,0.02613654

1109.187,0.02613976

1112.564,0.02061682

1115.156,0.02047946

1118.341,0.01793644

1122.042,0.01798722

1124.946,0.01762787

1128.293,0.0185815

1130.828,0.01917243

1133.884,0.01920177

1136.214,0.01912839

1139.139,0.01482159

1142.751,0.01383025

1145.623,0.01387643

1149.032,0.0135608

1151.644,0.01338565

1154.789,0.01631476

1157.191,0.01622852

1158.826,0.01622799

1161.278,0.0234824

1164.484,0.02908854

1168.404,0.03675886

1171.566,0.03682265

1175.123,0.04012455

1177.835,0.04026581

1181.055,0.04487831

1184.813,0.04579381

1187.747,0.04622828

1191.143,0.04309604

1193.715,0.04304238

1196.832,0.04119971

1199.21,0.04121036

1202.223,0.03787272

1205.851,0.03552674

1208.728,0.03559932

1212.14,0.03752288

1214.758,0.03717917

1217.911,0.04238768

1220.321,0.04244523

1223.212,0.0478694

1225.422,0.04800193

1228.265,0.05243599

1231.762,0.05584373

1234.562,0.05596841

1237.859,0.05848466

1240.391,0.05850001

1243.47,0.05829637

1245.837,0.05830379

1248.684,0.06026515

1252.203,0.0644896

1254.999,0.0643288

1258.314,0.06855125

1260.855,0.06857701

1263.909,0.07220495

1266.237,0.07237442

1269.255,0.07131169

1272.892,0.07159995

1275.771,0.07129848

1279.31,0.06823506

1282.044,0.06826416

1285.427,0.06498776

1287.968,0.06498956

1291.1,0.06148686

1293.532,0.0618036

1296.787,0.05759356

1300.646,0.05314478

1303.711,0.05328697

1307.145,0.04889458

1311.115,0.04662929

1314.195,0.04649436

1316.327,0.04623787

1319.203,0.04795397

1322.594,0.05109928

1325.248,0.05111847

1328.533,0.05262018

1332.415,0.05279785

1335.483,0.05313282

1338.972,0.05182867

1341.627,0.05187283

1344.786,0.04844884

1347.181,0.04842796

1350.153,0.04766895

1353.819,0.04422008

1356.725,0.04432482

1360.084,0.03805344

1362.653,0.03821919

1364.404,0.0382202

1366.86,0.02976593

1370.095,0.01820506

1374.061,0.002149947

1377.262,0.00220901

1380.9,-0.01716596

1383.672,-0.0171617

1385.556,-0.01716167

1388.052,-0.03670031

1391.299,-0.05551888

1395.283,-0.0754816

1398.492,-0.07551148

1402.093,-0.09236678

1404.829,-0.09256816

1406.682,-0.09256939

1409.232,-0.1123058

1412.437,-0.1297153

1416.387,-0.1524129

1419.562,-0.1524201

1423.136,-0.1720376

1425.855,-0.1725678

1427.698,-0.1725711

1430.229,-0.1929229

1433.391,-0.2107387

1437.29,-0.2304907

1440.425,-0.2304195

1444.01,-0.2497846
